,Date,Elevation,Latitude,Longitude,Max Temperature,Min Temperature,Precipitation,Relative Humidity,Solar,Wind
1/6/1998,-52.8125,34.26,305.0,-10.147399902343802,22.131999999999998,4.5172664928,1.1532589854767301,22.55816934,,0.7169891327332991
2/5/1998,-52.8125,36.704,305.0,-10.147399902343802,23.031999999999996,0.0,1.4315537836723602,25.387819128,,0.5808100737285911
3/7/1998,-52.8125,28.807,305.0,-10.147399902343802,22.677,35.008596000000004,1.13660208939349,13.547754467999999,,0.919779625851462
4/6/1998,-52.8125,30.93,305.0,-10.147399902343802,22.01,1.417923324,0.8659929131963571,17.38191996,,0.872638759530792
5/6/1998,-52.8125,30.679000000000002,305.0,-10.147399902343802,21.963,3.9825428544,1.0542697841142,13.51940904,,0.9113915131197259
6/5/1998,-52.8125,33.369,305.0,-10.147399902343802,17.517,0.0,1.3814905738511203,16.81334766,,0.68498008535291
7/5/1998,-52.8125,32.379,305.0,-10.147399902343802,13.380999999999998,0.0,1.5674699645589598,21.54206556,,0.543310140211408
8/4/1998,-52.8125,36.19,305.0,-10.147399902343802,16.698,0.0,1.5163484590456497,21.11647356,,0.355069174447874
9/3/1998,-52.8125,39.741,305.0,-10.147399902343802,22.849,0.0,1.44584054104478,21.74804766,,0.334294516465685
10/3/1998,-52.8125,37.306999999999995,305.0,-10.147399902343802,18.811,0.0,1.22221191562004,12.08603934,,0.434391727885466
11/2/1998,-52.8125,35.964,305.0,-10.147399902343802,22.491999999999997,0.954437148,1.22028793145727,15.39218826,,0.659003200311803
12/2/1998,-52.8125,28.575,305.0,-10.147399902343802,21.182,12.4540253064,1.26381545845208,21.66811542,,0.927361939200452
1/1/1999,-52.8125,31.456999999999997,305.0,-10.147399902343802,22.230999999999998,14.354332884000002,0.643847989926937,13.99279518,,0.9092055742098409
1/31/1999,-52.8125,35.132,305.0,-10.147399902343802,21.656,8.972742599999998,0.8800790520542209,24.98720508,,0.830472296025048
3/2/1999,-52.8125,29.116999999999997,305.0,-10.147399902343802,21.061999999999998,3.8331997704000003,0.810508700321413,12.83855256,,0.900422219813867
4/1/1999,-52.8125,33.532,305.0,-10.147399902343802,20.504,0.0,1.32706470580092,24.677154,,0.7304756744179051
5/1/1999,-52.8125,31.044,305.0,-10.147399902343802,21.488000000000003,2.1320339904,0.9963196519400391,18.96514056,,0.8743182535319309
5/31/1999,-52.8125,30.816,305.0,-10.147399902343802,19.438,0.0,1.62174403130194,21.9506553,,0.663185641625449
6/30/1999,-52.8125,33.458,305.0,-10.147399902343802,18.051,0.0,1.15326143714135,14.81585904,,0.49382423446265794
7/30/1999,-52.8125,35.468,305.0,-10.147399902343802,14.946,0.0,1.40443965306836,23.54124636,,0.42669821373512795
8/29/1999,-52.8125,38.478,305.0,-10.147399902343802,19.142,0.0,1.5990057855259299,26.26323516,,0.292947140799046
9/28/1999,-52.8125,37.96,305.0,-10.147399902343802,17.447,0.0102996864,1.0767271338924,20.216360088,,0.5310498663387929
10/28/1999,-52.8125,40.562,305.0,-10.147399902343802,18.541,0.18711072,1.09696789462851,18.47964636,,0.5937346101114
11/27/1999,-52.8125,30.182,305.0,-10.147399902343802,21.068,5.870826,1.40478776073503,12.3202089,,0.83167739860963
12/27/1999,-52.8125,30.131,305.0,-10.147399902343802,20.793000000000003,5.2391094048,0.7849259761677021,17.84294892,,0.9233348513884241
1/26/2000,-52.8125,23.701999999999998,305.0,-10.147399902343802,19.692,9.954642924,0.844215287380192,6.2950481279999995,,0.9722212956777379
2/25/2000,-52.8125,30.541999999999998,305.0,-10.147399902343802,21.928,11.2300883064,1.01623061214165,16.909202322,,0.886035476543635
3/26/2000,-52.8125,34.419000000000004,305.0,-10.147399902343802,18.462,0.0,1.22745395175846,27.38249028,,0.664117869934066
4/25/2000,-52.8125,27.138,305.0,-10.147399902343802,21.979,13.839336,0.9227677620191321,22.90106304,,0.954566179842851
5/25/2000,-52.8125,31.982,305.0,-10.147399902343802,17.639,0.0,1.57583159987629,17.80289766,,0.6840559186260079
6/24/2000,-52.8125,33.278,305.0,-10.147399902343802,20.997,0.0,1.3769207928713403,14.18360508,,0.557620511485784
