,Date,Elevation,Latitude,Longitude,Max Temperature,Min Temperature,Precipitation,Relative Humidity,Solar,Wind
1/6/1998,-47.1875,32.759,371.0,-8.89852046966553,20.317,0.0,1.7147041057052401,21.00880872,,0.6156777432507989
2/5/1998,-47.1875,31.589000000000002,371.0,-8.89852046966553,22.728,4.361916204,1.87395395806407,28.220402231999998,,0.67775188543899
3/7/1998,-47.1875,28.756999999999998,371.0,-8.89852046966553,21.249000000000002,11.175158066400002,0.7410678086657901,17.33298624,,0.8950903981771949
4/6/1998,-47.1875,33.009,371.0,-8.89852046966553,23.980999999999998,0.15792836400000002,2.56614188280916,26.21457486,,0.580426826296302
5/6/1998,-47.1875,29.645,371.0,-8.89852046966553,20.999000000000002,2.6264196,1.60346844971869,14.464406268,,0.8615067459290979
6/5/1998,-47.1875,33.816,371.0,-8.89852046966553,22.926,0.0,2.68656629242413,19.07415,,0.413488060294427
7/5/1998,-47.1875,32.521,371.0,-8.89852046966553,18.711,0.0,3.4926971985742403,22.40865108,,0.421777216685699
8/4/1998,-47.1875,36.355,371.0,-8.89852046966553,21.963,0.0,2.89206227981145,22.95191574,,0.31961899757801304
9/3/1998,-47.1875,34.508,371.0,-8.89852046966553,21.962,0.0,3.23364081621316,22.16126088,,0.371405037608741
10/3/1998,-47.1875,37.186,371.0,-8.89852046966553,27.395,0.0,3.0724287012397404,19.55998116,,0.303343295739172
11/2/1998,-47.1875,34.224000000000004,371.0,-8.89852046966553,22.665,0.25749216,2.29427779842275,16.22525508,,0.5096784972491201
12/2/1998,-47.1875,30.426,371.0,-8.89852046966553,21.338,24.490937195999997,1.7433963172509501,26.47979892,,0.8721388469395459
1/1/1999,-47.1875,29.568,371.0,-8.89852046966553,21.05,0.46348578,1.9702057904933998,20.86435728,,0.807030164785605
1/31/1999,-47.1875,27.71,371.0,-8.89852046966553,22.131,11.904714820799999,1.19717817492782,25.49463858,,0.899340299944091
3/2/1999,-47.1875,27.909000000000002,371.0,-8.89852046966553,20.801,19.6723940544,1.00499578360141,20.40975576,,0.91319491104825
4/1/1999,-47.1875,30.616999999999997,371.0,-8.89852046966553,19.977,1.13983164,1.94959553037352,26.84210886,,0.7596759284821608
5/1/1999,-47.1875,30.081999999999997,371.0,-8.89852046966553,20.022000000000002,3.06072504,1.78028045992567,22.68534402,,0.8095915852412879
5/31/1999,-47.1875,32.207,371.0,-8.89852046966553,19.408,0.0,1.48140161933624,22.10309802,,0.626019990697285
6/30/1999,-47.1875,31.018,371.0,-8.89852046966553,18.618,0.0,2.38360099872959,18.98779986,,0.537952742004848
7/30/1999,-47.1875,32.821999999999996,371.0,-8.89852046966553,21.234,0.0,3.91052006342263,23.68597536,,0.352571956425596
8/29/1999,-47.1875,36.569,371.0,-8.89852046966553,19.229,0.0,2.55287295005405,24.82543692,,0.31054246846690003
9/28/1999,-47.1875,36.33,371.0,-8.89852046966553,22.393,0.0,2.95063602491011,26.21204532,,0.37925716389486996
10/28/1999,-47.1875,30.16,371.0,-8.89852046966553,22.151999999999997,7.0552821384,2.00512686437501,23.6836701,,0.793751814813143
11/27/1999,-47.1875,30.541,371.0,-8.89852046966553,22.484,4.176523072799999,1.5823486152406,20.21434758,,0.821329725898408
12/27/1999,-47.1875,24.955,371.0,-8.89852046966553,21.671999999999997,10.3958181,1.3584277296020901,13.74553224,,0.932994569936984
1/26/2000,-47.1875,28.396,371.0,-8.89852046966553,19.869,6.554030803200001,1.2715590968703798,26.06495814,,0.8745387766919109
2/25/2000,-47.1875,28.288,371.0,-8.89852046966553,21.211,5.9738154264,1.73377551913415,23.67966726,,0.874337177599899
3/26/2000,-47.1875,30.898000000000003,371.0,-8.89852046966553,19.8,0.0,1.7871904425739398,21.98018808,,0.706805532578958
4/25/2000,-47.1875,26.875,371.0,-8.89852046966553,20.983,8.13332124,1.88295443221143,14.05901358,,0.9007127022768628
5/25/2000,-47.1875,29.688000000000002,371.0,-8.89852046966553,20.186,0.0,3.0684833423130096,22.5998442,,0.6153083750052769
6/24/2000,-47.1875,31.54,371.0,-8.89852046966553,22.69,0.0,3.59925602773625,21.83546106,,0.48791066070297395
7/24/2000,-47.1875,34.361999999999995,371.0,-8.89852046966553,19.654,0.0,1.80654354297265,17.8339482,,0.389601468416861
8/23/2000,-47.1875,36.031,371.0,-8.89852046966553,22.999000000000002,0.0,2.86689652751488,19.14530598,,0.32391072238014096
9/22/2000,-47.1875,37.878,371.0,-8.89852046966553,23.711,0.0,2.6242342286865497,24.51644604,,0.310567519223605
10/22/2000,-47.1875,36.852,371.0,-8.89852046966553,23.253,0.0,2.5508725072733,18.52965792,,0.339709277198206
11/21/2000,-47.1875,34.168,371.0,-8.89852046966553,22.555999999999997,0.0,2.86592418742347,18.48459168,,0.44625910406261293
12/21/2000,-47.1875,28.625,371.0,-8.89852046966553,21.316999999999997,9.3864490128,1.62236623003869,26.59437486,,0.878967187162313
1/20/2001,-47.1875,34.995,371.0,-8.89852046966553,21.804000000000002,0.006866452800000001,1.21652461307207,12.48063408,,0.48974465275439705
2/19/2001,-47.1875,28.82,371.0,-8.89852046966553,20.368,11.781122435999999,1.30378528331463,28.220957711999997,,0.8715027961699431
3/21/2001,-47.1875,27.281999999999996,371.0,-8.89852046966553,19.762999999999998,10.038754044,1.4640920345932,23.124713399999997,,0.878563848971182
4/20/2001,-47.1875,26.29,371.0,-8.89852046966553,21.204,14.3182674,1.01374129069976,10.09631196,,0.9239495995693299
