,Date,Elevation,Latitude,Longitude,Max Temperature,Min Temperature,Precipitation,Relative Humidity,Solar,Wind
1/6/1998,-50.0,35.446,4.0,-1.40503001213074,21.153000000000002,0.0,2.0160387660365098,21.64077828,,0.6341417062661661
2/5/1998,-50.0,32.542,4.0,-1.40503001213074,22.413,3.6254910744,1.68953315806998,26.14606902,,0.8683846467202311
3/7/1998,-50.0,30.275,4.0,-1.40503001213074,23.123,9.65766996,1.4978496125994198,22.691417688,,0.912441652788155
4/6/1998,-50.0,30.846999999999998,4.0,-1.40503001213074,23.819000000000003,6.629562143999999,1.2850688197174198,18.93875004,,0.921417237299325
5/6/1998,-50.0,33.327,4.0,-1.40503001213074,22.383000000000003,1.0574320104000001,1.3941862472889701,25.414317,,0.807178093421572
6/5/1998,-50.0,32.494,4.0,-1.40503001213074,21.622,5.5172000664,1.3471354758066,22.52548476,,0.9020564487526801
7/5/1998,-50.0,30.66,4.0,-1.40503001213074,22.174,0.76217634,1.62256555331466,20.47674294,,0.7958390963750049
8/4/1998,-50.0,31.6,4.0,-1.40503001213074,21.000999999999998,4.47006312,1.56229682157435,25.28539578,,0.8985519225340709
9/3/1998,-50.0,30.998,4.0,-1.40503001213074,21.048000000000002,2.10456864,1.65738341831763,16.23054492,,0.8357433358715759
10/3/1998,-50.0,38.104,4.0,-1.40503001213074,22.750999999999998,0.0,2.2732170741930697,20.76502932,,0.5860578477838879
11/2/1998,-50.0,32.010999999999996,4.0,-1.40503001213074,23.22,6.320570616,1.6514309984829398,26.02850814,,0.8452520700337671
12/2/1998,-50.0,36.016999999999996,4.0,-1.40503001213074,23.258000000000003,0.0,1.79868550049245,17.70334002,,0.63656028031774
1/1/1999,-50.0,33.71,4.0,-1.40503001213074,22.253,1.22737914,1.73985452351729,26.22031722,,0.773744599163893
1/31/1999,-50.0,27.905,4.0,-1.40503001213074,23.504,11.6918574984,1.00904603766066,18.880764300000003,,0.9523164853458759
3/2/1999,-50.0,27.096,4.0,-1.40503001213074,22.93,16.72839918,1.3864358366449099,16.48732401,,0.9540755505252371
