"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","-52.1875","0.78057199716568","126","32.416","19.503","0.183678048","1.86617149997311","0.679507844864769","19.14271992",
"1/2/1979","-52.1875","0.78057199716568","126","32.501","20.611","2.980042704","1.74068592136025","0.751969197622402","23.80179474",
"1/3/1979","-52.1875","0.78057199716568","126","33.081","21.039","0","1.70397473395734","0.688883249976481","14.933979",
"1/4/1979","-52.1875","0.78057199716568","126","34.355","19.976","0","1.41008518866277","0.650757532617513","8.48891646",
"1/5/1979","-52.1875","0.78057199716568","126","33.817","19.232","2.051352","1.48015383449563","0.743996830684129","17.89981974",
"1/6/1979","-52.1875","0.78057199716568","126","30.687","21.226","9.3297965904","1.41003767707296","0.909159160066649","19.5540786",
"1/7/1979","-52.1875","0.78057199716568","126","29.787","19.975","0.1888275744","1.53707509128296","0.804160890836323","15.0476094",
"1/8/1979","-52.1875","0.78057199716568","126","33.568","20.277","0.02059938","2.15797671325436","0.668068982129993","19.58501394",
"1/9/1979","-52.1875","0.78057199716568","126","30.903","20.49","0.2780915256","2.00656986889913","0.749964750628803","20.19464748",
"1/10/1979","-52.1875","0.78057199716568","126","30.416","20.016","3.2358194424","1.61751394738147","0.848106124750885","19.24925706",
"1/11/1979","-52.1875","0.78057199716568","126","28.641","21.328","7.5093230808","1.4581471644827","0.886062294844991","20.71029384",
"1/12/1979","-52.1875","0.78057199716568","126","25.614","21.521","17.67855276","1.41089878056189","0.951617399056786","18.74643894",
"1/13/1979","-52.1875","0.78057199716568","126","27.528","20.754","14.182664112","1.47833698173195","0.927842237995193","23.2097607",
"1/14/1979","-52.1875","0.78057199716568","126","29.181","19.778","0.8308412352","1.64185856762782","0.804740721561447","16.6127112",
"1/15/1979","-52.1875","0.78057199716568","126","29.021","20.704","0.9733202424","1.30474426660034","0.805829564839262","9.29902212",
