"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","-71.875","-7.96184015274048","200","28.136","20.408","34.81975476","1.20626769160403","0.91339210039316","10.75798548",
"1/2/1979","-71.875","-7.96184015274048","200","27.546","21.778","4.1670751464","1.42005526490871","0.901693372282069","18.86923332",
"1/3/1979","-71.875","-7.96184015274048","200","29.599","20.575","5.3300925864","0.958292838944982","0.885197711633396","23.414571",
"1/4/1979","-71.875","-7.96184015274048","200","26.134","21.476","9.223366752","0.817185304762244","0.96486818606694","14.71460148",
"1/5/1979","-71.875","-7.96184015274048","200","25.356","21.025","7.571985048","0.577277748026836","0.967608371048254","10.8537759",
"1/6/1979","-71.875","-7.96184015274048","200","31.259","21.605","0.218009916","1.08066260519597","0.850001076451501","18.40713714",
"1/7/1979","-71.875","-7.96184015274048","200","31.305","23.094","3.5070410304","1.19987318693609","0.861777111842787","21.99661848",
"1/8/1979","-71.875","-7.96184015274048","200","29.472","21.582","5.8725327024","0.868993602346796","0.886929554766037","27.839475",
"1/9/1979","-71.875","-7.96184015274048","200","31.477","21.427","3.7010191248","0.838942495237461","0.850690753161312","24.2158518",
"1/10/1979","-71.875","-7.96184015274048","200","30.182","21.814","4.95071604","1.00364773970567","0.857551211177209","28.36738476",
"1/11/1979","-71.875","-7.96184015274048","200","29.32","21.321","0.81367488","1.70773787304175","0.809101685717842","23.63670414",
"1/12/1979","-71.875","-7.96184015274048","200","33.046","20.759","0.77934312","1.44194541533372","0.819330756205067","16.81289892",
"1/13/1979","-71.875","-7.96184015274048","200","33.13","21.015","1.55353536","1.34014794130385","0.797382164981461","17.4193335",
"1/14/1979","-71.875","-7.96184015274048","200","30.024","21.481","0.739860588","1.12143951924223","0.817359007943872","15.4383768",
"1/15/1979","-71.875","-7.96184015274048","200","29.3","20.784","1.948358268","1.25817034001511","0.849106620227965","12.80042478",
"1/16/1979","-71.875","-7.96184015274048","200","30.359","20.24","1.63421604","1.48371598722037","0.814253957771395","25.6724496",
"1/17/1979","-71.875","-7.96184015274048","200","32.585","21.216","0.024032592","1.08492670640977","0.775758793587353","19.67023152",
"1/18/1979","-71.875","-7.96184015274048","200","33.683","19.177","0.0102996864","0.948510074568312","0.699489025663335","21.5633754",
"1/19/1979","-71.875","-7.96184015274048","200","33.678","23.502","1.02481848","1.21364281792593","0.669653896324519","24.716023182",
"1/20/1979","-71.875","-7.96184015274048","200","29.984","22.595","12.841988184","1.16102313125317","0.91247237130402","27.06569703",
"1/21/1979","-71.875","-7.96184015274048","200","27.219","21.691","1.6908645816","1.0948417653514","0.889521608267727","18.08690535",
"1/22/1979","-71.875","-7.96184015274048","200","28.585","21.193","6.095693196","0.99475282811844","0.932134501460155","19.475105382",
"1/23/1979","-71.875","-7.96184015274048","200","27.29","19.261","11.302178472","0.884464219126114","0.952594101958073","24.48022599",
"1/24/1979","-71.875","-7.96184015274048","200","29.497","20.629","5.5335086928","1.1511780807272","0.885327734235183","27.2146401",
"1/25/1979","-71.875","-7.96184015274048","200","30.554","22.118","3.83062122","1.06651677904888","0.845817383670986","27.54167976",
"1/26/1979","-71.875","-7.96184015274048","200","29.919","21.986","5.30176068","1.36711365323565","0.89453830759689","28.38886479",
"1/27/1979","-71.875","-7.96184015274048","200","33.166","22.273","3.2752969056","1.18889000235755","0.87823919494037","19.568868912",
"1/28/1979","-71.875","-7.96184015274048","200","26.488","22.31","1.0471342824","1.2731870018907","0.946420801584849","4.42586358",
"1/29/1979","-71.875","-7.96184015274048","200","30.27","20.923","0.9364131","1.27910359649433","0.813111977125379","23.46508368",
"1/30/1979","-71.875","-7.96184015274048","200","28.432","21.627","14.337159516","0.793692651390666","0.905033118110524","20.026071",
"1/31/1979","-71.875","-7.96184015274048","200","27.527","21.597","12.076379136","0.574993072304714","0.95174010270964","20.73397572",
"2/1/1979","-71.875","-7.96184015274048","200","29.406","21.793","4.712101488","0.969078468091626","0.88307454653981","25.98598728",
"2/2/1979","-71.875","-7.96184015274048","200","29.309","22.391","14.1689346768","1.04592624060273","0.907017236903233","23.215838832",
"2/3/1979","-71.875","-7.96184015274048","200","27.522","23.225","30.017563344","0.94456109007071","0.961448694659115","19.8403866",
"2/4/1979","-71.875","-7.96184015274048","200","27.039","21.278","2.6144028216","0.864296206766073","0.907765847192349","8.65124892",
"2/5/1979","-71.875","-7.96184015274048","200","29.513","21.872","1.96552476","0.97264142311832","0.8801333667037","8.239611168",
"2/6/1979","-71.875","-7.96184015274048","200","30.344","21.673","8.95385916","0.97229401146065","0.915476167228539","22.971315168",
"2/7/1979","-71.875","-7.96184015274048","200","29.746","20.872","5.94634968","1.03788767257344","0.889640778560209","23.6679723",
"2/8/1979","-71.875","-7.96184015274048","200","31.412","21.413","4.586790312","1.09137791246671","0.847252225691742","22.2556518",
"2/9/1979","-71.875","-7.96184015274048","200","31.494","22.553","3.639219912","1.17542520970825","0.826893130685351","22.7872692",
"2/10/1979","-71.875","-7.96184015274048","200","28.066","22.088","8.286093","1.08893181814288","0.902006532873817","23.53545432",
"2/11/1979","-71.875","-7.96184015274048","200","32.115","21.916","11.018946852","1.14361132577769","0.86690392493762","23.80072536",
"2/12/1979","-71.875","-7.96184015274048","200","30.069","21.328","10.7751768048","1.09617238292868","0.896380785619249","24.8854482",
"2/13/1979","-71.875","-7.96184015274048","200","29.868","22.481","9.3581168328","0.825684895311382","0.920336740353198","23.564365848",
"2/14/1979","-71.875","-7.96184015274048","200","31.67","23.155","9.1967588208","1.13761341926293","0.925655269175198","19.18512612",
"2/15/1979","-71.875","-7.96184015274048","200","32.194","22.136","1.1501316","1.17138016363425","0.847270885205741","15.611346432",
"2/16/1979","-71.875","-7.96184015274048","200","30.855","21.46","0.907230816","1.54210163112161","0.863452380098927","15.931966968",
"2/17/1979","-71.875","-7.96184015274048","200","28.952","20.995","15.4752759","1.10038555223065","0.912076052120545","23.126178312",
"2/18/1979","-71.875","-7.96184015274048","200","30.726","22.08","7.0278161328","0.874710521151513","0.913531595815729","25.8009228",
"2/19/1979","-71.875","-7.96184015274048","200","28.424","20.985","10.5915105144","0.950229234686409","0.943300541342504","23.71635504",
"2/20/1979","-71.875","-7.96184015274048","200","28.932","21.896","2.446175808","0.880890632493022","0.905106360214904","8.98436034",
"2/21/1979","-71.875","-7.96184015274048","200","31.244","22.568","5.4897337008","0.904687509560206","0.853628430605504","18.13578858",
"2/22/1979","-71.875","-7.96184015274048","200","25.624","19.438","7.93933884","1.42540113655856","0.965262762808719","6.1268076",
"2/23/1979","-71.875","-7.96184015274048","200","26.751","19.402","9.65595888","1.16214421893117","0.915408601238608","15.2246205",
"2/24/1979","-71.875","-7.96184015274048","200","33.569","20.024","2.4496092","1.26062521056502","0.791291201817006","27.99578952",
"2/25/1979","-71.875","-7.96184015274048","200","29.904","21.572","11.44981656","0.749102164112062","0.922567516767622","26.77730976",
"2/26/1979","-71.875","-7.96184015274048","200","26.858","22.284","11.398317552","0.876566466274606","0.950453491322666","16.015277232",
"2/27/1979","-71.875","-7.96184015274048","200","23.627","20.621","19.83032388","0.74821921703303","0.979895643762924","3.10668786",
"2/28/1979","-71.875","-7.96184015274048","200","31.503","20.424","3.9370512024","0.931718532382497","0.858723598268199","20.0108277",
"3/1/1979","-71.875","-7.96184015274048","200","29.873","21.799","6.602098356","0.819053727951105","0.924987981703465","19.909635768",
"3/2/1979","-71.875","-7.96184015274048","200","26.172","21.967","13.8187402704","1.1880383224134","0.966017054895453","15.293760768",
"3/3/1979","-71.875","-7.96184015274048","200","25.11","21.818","6.72226272","1.11669022194656","0.972065813173575","9.0962973",
"3/4/1979","-71.875","-7.96184015274048","200","27.684","20.853","13.904574264","0.802633726487389","0.955733785947007","18.521665632",
"3/5/1979","-71.875","-7.96184015274048","200","24.135","21.037","47.5330608","0.927986823842654","0.97865553355052","4.73597478",
"3/6/1979","-71.875","-7.96184015274048","200","29.04","20.963","4.8271158","0.729412845559954","0.915299143678372","15.43437954",
"3/7/1979","-71.875","-7.96184015274048","200","27.85","22.049","14.033313792","0.715269825573033","0.946969136885676","20.910829968",
"3/8/1979","-71.875","-7.96184015274048","200","27.755","22.758","18.692206272","0.637677784370075","0.95771499969738","20.593179",
"3/9/1979","-71.875","-7.96184015274048","200","28.921","22.267","10.6739018424","0.952504521875057","0.941228405070998","19.37503278",
"3/10/1979","-71.875","-7.96184015274048","200","30.742","21.497","9.391596048","1.01282495426731","0.895073164956093","22.5876456",
"3/11/1979","-71.875","-7.96184015274048","200","30.119","20.808","5.611614192","1.26081418134478","0.900425235425548","23.242274568",
"3/12/1979","-71.875","-7.96184015274048","200","30.096","21.916","0.3124238184","1.34128139140194","0.833196244551306","21.073948632",
"3/13/1979","-71.875","-7.96184015274048","200","31.611","20.75","8.914378536","0.927992518204132","0.895183036583161","26.4105549",
"3/14/1979","-71.875","-7.96184015274048","200","32.218","22.559","0.41198706","0.789293798792265","0.828769441104582","18.85769712",
"3/15/1979","-71.875","-7.96184015274048","200","27.781","20.51","18.48792672","0.82029060034062","0.946193650263767","22.8127518",
"3/16/1979","-71.875","-7.96184015274048","200","30.118","21.293","4.34990016","0.676463373412015","0.891701028493428","16.101729432",
"3/17/1979","-71.875","-7.96184015274048","200","26.857","21.194","11.878965","0.782743276868848","0.963192328592156","17.43210324",
"3/18/1979","-71.875","-7.96184015274048","200","27.639","20.186","18.663026148","0.850008257904387","0.961041902018514","16.7809509",
"3/19/1979","-71.875","-7.96184015274048","200","26.918","22.438","20.43113976","0.914614839290627","0.969941436298981","14.50490688",
