,Date,Elevation,Latitude,Longitude,Max Temperature,Min Temperature,Precipitation,Relative Humidity,Solar,Wind
1/6/1998,-47.5,31.697,918.0,-15.7676000595093,19.45,8.2079892,2.16381136953657,26.3996919,,0.811067470909103
2/5/1998,-47.5,31.54,918.0,-15.7676000595093,21.719,1.1432648664,1.70379603649441,22.369834511999997,,0.591916638166041
3/7/1998,-47.5,28.677,918.0,-15.7676000595093,18.148,0.24719261039999998,2.42369545425886,28.427683392,,0.723873516834078
4/6/1998,-47.5,26.958000000000002,918.0,-15.7676000595093,17.533,0.26779158,2.64578067220565,25.5108924,,0.740018364727979
5/6/1998,-47.5,27.555,918.0,-15.7676000595093,18.188,6.5986631208,1.7490353720993999,13.15096614,,0.8901064276444509
6/5/1998,-47.5,24.865,918.0,-15.7676000595093,14.852,1.797294276,2.47265554763385,17.38777608,,0.781158414275928
7/5/1998,-47.5,26.035,918.0,-15.7676000595093,13.901,0.0,2.66777089257499,16.84164348,,0.563887723000639
8/4/1998,-47.5,26.719,918.0,-15.7676000595093,15.394,0.0,2.8668459499951804,16.72053552,,0.45543254420570395
9/3/1998,-47.5,29.081,918.0,-15.7676000595093,15.296,0.0,3.39687496538335,21.77556048,,0.45481996897062504
10/3/1998,-47.5,33.624,918.0,-15.7676000595093,19.267,0.0,3.51982663559533,28.267146,,0.351553943161426
11/2/1998,-47.5,30.631999999999998,918.0,-15.7676000595093,18.572,6.701662548,1.4769143135853002,16.80868422,,0.682547256865492
12/2/1998,-47.5,21.756999999999998,918.0,-15.7676000595093,18.495,26.08566264,2.45549653531734,5.3171973,,0.944755533725022
1/1/1999,-47.5,23.87,918.0,-15.7676000595093,19.680999999999997,89.0939745,1.8729436744033798,8.52829038,,0.944923029334538
1/31/1999,-47.5,28.868000000000002,918.0,-15.7676000595093,17.033,9.223360128,1.00550836229066,29.0485152,,0.8102817810348392
3/2/1999,-47.5,22.043000000000003,918.0,-15.7676000595093,19.195999999999998,41.76516924,1.5460145144083202,7.40632905,,0.9658164360117909
4/1/1999,-47.5,25.55,918.0,-15.7676000595093,15.890999999999998,0.0,2.90943847376225,27.157279499999998,,0.8003147816030459
5/1/1999,-47.5,25.656999999999996,918.0,-15.7676000595093,16.998,2.6453044584,2.44755592085856,15.19521102,,0.830913703862212
5/31/1999,-47.5,27.268,918.0,-15.7676000595093,16.092,0.3561975504,1.47941011119219,8.8909866,,0.775816212104942
6/30/1999,-47.5,25.665,918.0,-15.7676000595093,12.311,0.0,1.3480340658306,11.96190468,,0.5714287583890971
7/30/1999,-47.5,26.182,918.0,-15.7676000595093,13.465,0.0,2.70121225882833,21.8044638,,0.497568878077248
8/29/1999,-47.5,29.566999999999997,918.0,-15.7676000595093,16.430999999999997,0.0,3.14340792654472,25.2149085,,0.37008387762311695
9/28/1999,-47.5,32.096,918.0,-15.7676000595093,19.399,0.0,2.0084835770577403,26.755595568,,0.33866863984700396
10/28/1999,-47.5,29.443,918.0,-15.7676000595093,17.492,0.415420668,1.99472543657594,15.6012696,,0.7677590714556821
11/27/1999,-47.5,29.592,918.0,-15.7676000595093,17.646,11.781126072000001,1.90470463861884,28.788579,,0.7850903754455308
12/27/1999,-47.5,26.148000000000003,918.0,-15.7676000595093,17.398,6.3171404928,1.5565865561086003,25.501221899999997,,0.888868063249503
1/26/2000,-47.5,24.175,918.0,-15.7676000595093,17.476,0.5304338064,3.47489089480618,17.18538588,,0.894339475531822
2/25/2000,-47.5,26.81,918.0,-15.7676000595093,15.777999999999999,1.2874602456,1.5934413584777,30.084135048,,0.82375719630668
3/26/2000,-47.5,24.528000000000002,918.0,-15.7676000595093,17.006,2.82211272,2.16996072014597,23.7373947,,0.888896343675567
4/25/2000,-47.5,25.318,918.0,-15.7676000595093,15.452,0.0,2.3652311052329997,23.665382100000002,,0.8488985910806608
5/25/2000,-47.5,23.484,918.0,-15.7676000595093,11.055,0.0,2.4317878066578302,20.978721,,0.75200585688421
6/24/2000,-47.5,25.596,918.0,-15.7676000595093,13.12,0.0,2.85911579609792,19.75347936,,0.6874017568213001
7/24/2000,-47.5,29.776,918.0,-15.7676000595093,13.767999999999999,0.0,2.14549034357477,20.97702522,,0.6034117730008879
8/23/2000,-47.5,29.467,918.0,-15.7676000595093,14.870999999999999,0.0,2.4795374029670496,24.63367644,,0.40307226648201006
9/22/2000,-47.5,31.016,918.0,-15.7676000595093,15.449000000000002,0.0,2.38253720190126,28.27186632,,0.35611282930889204
10/22/2000,-47.5,36.981,918.0,-15.7676000595093,18.96,0.0,1.8500975234575803,22.93886358,,0.22923612177116898
11/21/2000,-47.5,25.254,918.0,-15.7676000595093,19.017,2.880479484,1.20236628496073,17.0157924,,0.8319444791655379
12/21/2000,-47.5,27.191,918.0,-15.7676000595093,17.688,14.1311667384,1.15389786201216,26.20614942,,0.8572734596709221
1/20/2001,-47.5,33.063,918.0,-15.7676000595093,14.832,0.539016804,1.19118675995499,23.01795252,,0.6842331476566501
2/19/2001,-47.5,29.928,918.0,-15.7676000595093,17.791,0.0,2.0026252511454197,30.97518804,,0.5612924859876091
3/21/2001,-47.5,27.869,918.0,-15.7676000595093,16.74,0.0,2.26604172687976,28.34369946,,0.652235656938885
4/20/2001,-47.5,29.105,918.0,-15.7676000595093,16.269000000000002,0.1029969,1.3351199084226297,16.94289636,,0.6168916709320911
5/20/2001,-47.5,27.927,918.0,-15.7676000595093,12.343,0.0,2.03246686221897,21.8440098,,0.47383561206951497
6/19/2001,-47.5,27.733,918.0,-15.7676000595093,12.797,0.0,2.11540541608771,19.852428600000003,,0.453281024837687
7/19/2001,-47.5,28.191999999999997,918.0,-15.7676000595093,16.215,0.0,1.14421869628534,11.21518638,,0.494772553675604
8/18/2001,-47.5,27.29,918.0,-15.7676000595093,13.357999999999999,0.0,3.2933096558140296,24.00715908,,0.430142441155163
9/17/2001,-47.5,27.119,918.0,-15.7676000595093,15.215,0.0,2.86777234020479,22.22454528,,0.39740118317922996
10/17/2001,-47.5,28.576999999999998,918.0,-15.7676000595093,17.077,0.7398609264,2.43797995900254,18.38407608,,0.653497078777702
