"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","-39.6875","-4.52731990814209","620","34.244","21.349","0","7.08600080691114","0.496567511580564","27.08685828",
"1/2/1979","-39.6875","-4.52731990814209","620","34.095","21.285","0","6.5751293917983","0.469556256282761","27.18765648",
"1/3/1979","-39.6875","-4.52731990814209","620","34.653","21.457","0","5.72821303770139","0.501977486042567","26.6089482",
"1/4/1979","-39.6875","-4.52731990814209","620","34.697","21.695","0","5.6990599050991","0.532711989447916","19.22135382",
"1/5/1979","-39.6875","-4.52731990814209","620","34.576","20.195","0","3.89439181956746","0.574773275536472","19.70865594",
"1/6/1979","-39.6875","-4.52731990814209","620","33.888","20.143","0.1407624048","3.93109504425373","0.632689735660584","20.32936686",
"1/7/1979","-39.6875","-4.52731990814209","620","31.163","19.698","1.747513332","3.36213327119063","0.675918471977542","13.56879564",
"1/8/1979","-39.6875","-4.52731990814209","620","33.561","19.576","0","4.65292454100636","0.626562479474428","22.136728608",
"1/9/1979","-39.6875","-4.52731990814209","620","34.521","20.067","0","5.60082733829033","0.595741201246674","26.111977488",
"1/10/1979","-39.6875","-4.52731990814209","620","35.281","19.549","0","5.04802517054587","0.545712185764431","26.78023422",
"1/11/1979","-39.6875","-4.52731990814209","620","33.164","20.34","0.66261276","4.26153018785431","0.591826897494719","18.77056632",
"1/12/1979","-39.6875","-4.52731990814209","620","34.238","21.008","0","4.18717219838937","0.566993882614031","20.070567",
"1/13/1979","-39.6875","-4.52731990814209","620","28.259","20.666","2.078817696","3.15284350488999","0.733506705392516","7.26963462",
"1/14/1979","-39.6875","-4.52731990814209","620","32.458","20.492","4.4322957648","4.22628180679013","0.717628094101242","15.01565904",
"1/15/1979","-39.6875","-4.52731990814209","620","25.737","20.026","13.6453626","2.76449181843382","0.853341785608693","8.74304982",
"1/16/1979","-39.6875","-4.52731990814209","620","23.85","20.835","11.242097604","2.12563280383152","0.90205834449721","5.91884946",
"1/17/1979","-39.6875","-4.52731990814209","620","26.711","20.772","9.0808849224","2.37993283295478","0.860051003849961","10.79538552",
"1/18/1979","-39.6875","-4.52731990814209","620","32.81","20.617","0.6729128496","3.03264869467365","0.71267099826599","17.9192799",
"1/19/1979","-39.6875","-4.52731990814209","620","28.523","20.692","3.65467068","3.09573002336764","0.781432842704426","18.07874865",
"1/20/1979","-39.6875","-4.52731990814209","620","33.116","19.563","0","4.82329137660114","0.621216022688008","23.68051956",
"1/21/1979","-39.6875","-4.52731990814209","620","33.867","20.855","0","4.64382411517602","0.556384204149325","28.01069838",
"1/22/1979","-39.6875","-4.52731990814209","620","34.006","21.179","0","4.14812261069802","0.649426022914296","20.2733991",
"1/23/1979","-39.6875","-4.52731990814209","620","30.032","20.92","9.6748344504","3.62925639757982","0.802532028333507","20.27738934",
"1/24/1979","-39.6875","-4.52731990814209","620","31.98","20.958","0.453186288","4.85508430456356","0.716141918915243","15.8794272",
"1/25/1979","-39.6875","-4.52731990814209","620","31.627","21.287","0.290107512","4.68172182231891","0.676363253803461","19.50085665",
"1/26/1979","-39.6875","-4.52731990814209","620","31.8","20.979","3.017807928","4.31165790781701","0.722634114877856","17.5950567",
"1/27/1979","-39.6875","-4.52731990814209","620","31.739","21.529","2.87018028","4.6654940126127","0.72181777458279","22.1022018",
"1/28/1979","-39.6875","-4.52731990814209","620","34.16","21.11","0","5.40836920689753","0.643403806309517","21.85014312",
"1/29/1979","-39.6875","-4.52731990814209","620","33.026","21.615","0.0034332264","5.59249011330964","0.647343887156093","21.57013854",
"1/30/1979","-39.6875","-4.52731990814209","620","28.14","21.494","0.793934064","4.01544591180603","0.748698473407033","7.85806542",
"1/31/1979","-39.6875","-4.52731990814209","620","31.577","19.834","0","3.90598032527818","0.675630772914895","16.80474726",
"2/1/1979","-39.6875","-4.52731990814209","620","33.785","20.517","0.104713416","4.85646607223007","0.662985204163017","21.16805553",
"2/2/1979","-39.6875","-4.52731990814209","620","34.518","20.501","0","5.12091763897543","0.563011569434925","28.0582884",
"2/3/1979","-39.6875","-4.52731990814209","620","32.827","20.614","0.0274658184","4.58542953696749","0.632914103252699","18.24609078",
"2/4/1979","-39.6875","-4.52731990814209","620","30.651","20.57","1.05228432","3.38453525539575","0.710743237065263","5.78143053",
"2/5/1979","-39.6875","-4.52731990814209","620","32.298","19.705","0","3.37559863701718","0.653765798804205","15.26557905",
"2/6/1979","-39.6875","-4.52731990814209","620","32.253","20.486","0.123596208","3.94470395623207","0.645823710356803","19.75585293",
"2/7/1979","-39.6875","-4.52731990814209","620","31.49","21.185","1.09519956","3.90597790150409","0.646376403418747","14.3742951",
"2/8/1979","-39.6875","-4.52731990814209","620","31.173","19.62","10.88590464","3.04976453507554","0.771700431107887","16.673521878",
"2/9/1979","-39.6875","-4.52731990814209","620","33.246","19.705","0","4.12562714690284","0.650834720770246","19.0725192",
"2/10/1979","-39.6875","-4.52731990814209","620","34.076","20.012","0","4.96795346463907","0.559900044876719","27.73930104",
"2/11/1979","-39.6875","-4.52731990814209","620","34.448","20.365","0","4.6939228993173","0.562137871222922","27.38547792",
"2/12/1979","-39.6875","-4.52731990814209","620","34.297","20.519","0","4.15766894824548","0.616474537749772","19.56988359",
"2/13/1979","-39.6875","-4.52731990814209","620","32.7","20.179","0.518417496","4.04733427002045","0.662854828661109","19.12359159",
"2/14/1979","-39.6875","-4.52731990814209","620","32.709","21.182","0.078964308","4.71865853816478","0.636305500829037","20.05188651",
"2/15/1979","-39.6875","-4.52731990814209","620","33.374","20.367","4.88205072","4.0879908272738","0.703060865948315","20.67654357",
"2/16/1979","-39.6875","-4.52731990814209","620","30.21","19.752","0.82139976","4.00688189856943","0.702943083971259","20.07596637",
"2/17/1979","-39.6875","-4.52731990814209","620","33.053","21.064","2.18868156","3.85377027072524","0.666213041843895","19.64711592",
"2/18/1979","-39.6875","-4.52731990814209","620","30.747","20.334","0.7587436248","3.3797201690002","0.69774173696138","11.49710328",
"2/19/1979","-39.6875","-4.52731990814209","620","33.886","20.205","0","3.55739166851009","0.628559858272809","23.39578116",
