"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","-48.75","-20.7632007598877","556","27.609","20.18","2.321719632","1.7608631354015","0.874401882341611","29.76564078",
"1/2/1979","-48.75","-20.7632007598877","556","28.048","19.439","2.095127568","1.74091000373048","0.858420165386206","31.54814928",
"1/3/1979","-48.75","-20.7632007598877","556","27.257","19.957","7.01408016","1.64583171296991","0.885778801069424","31.01062212",
"1/4/1979","-48.75","-20.7632007598877","556","25.067","20.808","15.21262728","1.62932891781611","0.947103899025924","16.51983822",
"1/5/1979","-48.75","-20.7632007598877","556","22.284","17.48","7.2767241","2.23038922707646","0.948691778668466","5.967396",
"1/6/1979","-48.75","-20.7632007598877","556","24.406","18.163","18.554882796","2.92857736870407","0.92192523426939","13.26532338",
"1/7/1979","-48.75","-20.7632007598877","556","25.735","16.841","0.3210067584","2.54550395088898","0.808640815258285","25.4959326",
"1/8/1979","-48.75","-20.7632007598877","556","26.114","17.595","5.3781482664","2.52685678673027","0.843276299382596","31.56665598",
"1/9/1979","-48.75","-20.7632007598877","556","25.263","14.847","0.0961303248","3.27345975245865","0.841971261469596","22.91793165",
"1/10/1979","-48.75","-20.7632007598877","556","26.275","16.79","1.960370748","3.05109379655136","0.82063593285881","31.44796848",
"1/11/1979","-48.75","-20.7632007598877","556","24.26","17.569","10.63013004","2.30694747707391","0.908859645968035","27.0853317",
"1/12/1979","-48.75","-20.7632007598877","556","26.322","19.117","13.252251672","1.61135343804193","0.934269584993317","24.07399326",
"1/13/1979","-48.75","-20.7632007598877","556","25.134","19.637","9.128951676","2.24194729803733","0.945378976592819","20.42791668",
"1/14/1979","-48.75","-20.7632007598877","556","26.55","18.266","0.3484728144","3.07411741241959","0.821290667699584","27.4185009",
"1/15/1979","-48.75","-20.7632007598877","556","25.673","17.559","0.6832119744","2.91032406090613","0.844171802130433","18.23253588",
"1/16/1979","-48.75","-20.7632007598877","556","25.978","18.678","2.9474270568","2.96507483758724","0.845544817528194","30.02911308",
"1/17/1979","-48.75","-20.7632007598877","556","27.713","18.615","0.707244876","3.06070433879554","0.808214948487205","21.36425616",
"1/18/1979","-48.75","-20.7632007598877","556","26.233","18.562","0.1493455824","2.9919877629116","0.821083948023535","21.36459492",
"1/19/1979","-48.75","-20.7632007598877","556","25.452","18.093","1.945782144","3.09667328602549","0.887919222111713","12.45808152",
"1/20/1979","-48.75","-20.7632007598877","556","23.476","19.615","2.2470480072","2.54583045911915","0.927037993744575","10.42160004",
"1/21/1979","-48.75","-20.7632007598877","556","21.572","19.25","11.929610628","1.70185409122967","0.965100323982104","3.71114712",
"1/22/1979","-48.75","-20.7632007598877","556","25.155","18.471","4.21600536","1.80743606774301","0.933490302819945","16.18188444",
"1/23/1979","-48.75","-20.7632007598877","556","28.205","17.146","2.9508576768","2.52982404524927","0.887898693795036","28.34842536",
"1/24/1979","-48.75","-20.7632007598877","556","24.771","18.399","5.302619676","2.48609478914541","0.921495682717376","15.77530602",
"1/25/1979","-48.75","-20.7632007598877","556","23.729","18.668","19.43463978","1.64625091208718","0.962515643505135","8.62661358",
"1/26/1979","-48.75","-20.7632007598877","556","27.673","19.71","14.94226116","1.24454392743016","0.925171718310972","28.53112014",
"1/27/1979","-48.75","-20.7632007598877","556","24.979","18.966","5.6648258784","1.82604575442783","0.950537229583542","18.11761866",
"1/28/1979","-48.75","-20.7632007598877","556","24.638","20.425","15.446087964","2.28562166023602","0.957404857833327","17.59280616",
"1/29/1979","-48.75","-20.7632007598877","556","23.854","19.906","6.8956409808","1.62455204060202","0.959292615035325","12.05533044",
"1/30/1979","-48.75","-20.7632007598877","556","21.748","17.678","3.3001946928","2.15587289691205","0.959322159077924","7.178572512",
"1/31/1979","-48.75","-20.7632007598877","556","24.536","17.812","8.3461769424","2.63653899528008","0.922871786818636","19.4233464",
"2/1/1979","-48.75","-20.7632007598877","556","26.291","18.033","2.5199899704","2.8779372579584","0.885141102851666","22.564071",
"2/2/1979","-48.75","-20.7632007598877","556","27.49","18.595","3.594589992","1.62730922824182","0.903075626636678","19.39826808",
"2/3/1979","-48.75","-20.7632007598877","556","26.22","18.82","8.40024702","1.79974440736485","0.939492172313517","23.26798152",
"2/4/1979","-48.75","-20.7632007598877","556","25.685","19.456","10.9176654384","2.1894390998715","0.938832309640787","15.67322154",
"2/5/1979","-48.75","-20.7632007598877","556","26.674","19.618","18.691351056","0.978394417266106","0.938473763601869","20.47741524",
"2/6/1979","-48.75","-20.7632007598877","556","26.399","20.03","8.783909856","1.45419005055153","0.933037159832279","20.755573272",
"2/7/1979","-48.75","-20.7632007598877","556","26.623","19.475","12.86945028","1.73035052117203","0.92649878222296","29.73284784",
"2/8/1979","-48.75","-20.7632007598877","556","27.717","19.871","7.723048536","1.66046225377945","0.930668719338207","22.782259152",
"2/9/1979","-48.75","-20.7632007598877","556","26.098","19.148","9.3649855248","2.17041059813866","0.93387398395188","25.806375",
"2/10/1979","-48.75","-20.7632007598877","556","28.169","20.74","8.198550648","1.41441082860643","0.893874983106966","25.714290888",
"2/11/1979","-48.75","-20.7632007598877","556","25.976","20.607","3.462411168","1.86571227172542","0.917449841556513","13.735853712",
"2/12/1979","-48.75","-20.7632007598877","556","21.919","20.276","4.985052912","2.37849194876976","0.954860684111339","3.89013336",
"2/13/1979","-48.75","-20.7632007598877","556","23.654","20.351","31.78054764","2.89927818222338","0.965138577490513","10.21398912",
"2/14/1979","-48.75","-20.7632007598877","556","23.677","18.365","17.82273708","1.63277318059665","0.973641200683196","8.82321228",
"2/15/1979","-48.75","-20.7632007598877","556","27.169","18.615","9.1564208064","1.11340494300007","0.931859021439208","25.47737172",
"2/16/1979","-48.75","-20.7632007598877","556","24.925","18.458","0.796509432","1.65617621585829","0.912306759119751","12.083060088",
"2/17/1979","-48.75","-20.7632007598877","556","27.302","18.127","4.5421623","1.22237919164099","0.902332145571091","20.242804032",
"2/18/1979","-48.75","-20.7632007598877","556","26.911","19.306","9.9683786664","0.925809916271302","0.933579833682805","25.66035108",
"2/19/1979","-48.75","-20.7632007598877","556","26.124","19.342","2.961156672","1.18028694626743","0.91629512417425","23.1650883",
"2/20/1979","-48.75","-20.7632007598877","556","25.905","17.659","6.822678168","0.979257659894822","0.93998328437182","21.04284186",
"2/21/1979","-48.75","-20.7632007598877","556","26.536","19.731","4.35161646","1.47435694449305","0.931640600707549","17.91922338",
"2/22/1979","-48.75","-20.7632007598877","556","21.895","20.053","45.365796","2.88140628733123","0.962786821196576","5.9364567",
"2/23/1979","-48.75","-20.7632007598877","556","26.924","17.851","3.2426849304","2.5346385186534","0.859460798410982","23.566162392",
"2/24/1979","-48.75","-20.7632007598877","556","27.024","16.875","0","2.2498516050435","0.81358951114005","29.5904259",
"2/25/1979","-48.75","-20.7632007598877","556","26.874","17.079","0.048065184","2.17976937219804","0.839792067949904","29.38876902",
"2/26/1979","-48.75","-20.7632007598877","556","27.653","16.976","1.497744468","2.0208129670935","0.854055830943425","29.23712082",
"2/27/1979","-48.75","-20.7632007598877","556","27.77","18.207","1.3938912144","1.98266321524968","0.842265846585368","29.21614236",
"2/28/1979","-48.75","-20.7632007598877","556","28.278","16.926","0","2.06379811357589","0.790009592948609","29.394110448",
"3/1/1979","-48.75","-20.7632007598877","556","28.539","18.926","0.0961304184","1.76810935459902","0.771330172063254","28.86159276",
"3/2/1979","-48.75","-20.7632007598877","556","26.073","19.248","7.5015999","2.46126447801401","0.875917916488616","25.751582928",
"3/3/1979","-48.75","-20.7632007598877","556","25.277","18.579","4.1954059728","2.64545020535409","0.905505986782837","22.56418458",
"3/4/1979","-48.75","-20.7632007598877","556","27.279","18.24","3.72848256","2.33899442973097","0.901015388137716","20.31619986",
"3/5/1979","-48.75","-20.7632007598877","556","27.479","17.64","2.11143636","2.30618768925717","0.863136906796831","27.823392432",
"3/6/1979","-48.75","-20.7632007598877","556","28.385","16.084","2.14919892","1.81364825995753","0.847228048141851","28.254824568",
