,Date,Elevation,Latitude,Longitude,Max Temperature,Min Temperature,Precipitation,Relative Humidity,Solar,Wind
1/6/1998,-60.3125,30.548000000000002,141.0,0.156113997101784,20.291,0.3639221064,1.28400022000893,9.284850072000001,,0.770594161171272
2/5/1998,-60.3125,36.29,141.0,0.156113997101784,22.525,7.5599686224000004,1.20885095720797,13.645862712000001,,0.794685088911255
3/7/1998,-60.3125,37.434,141.0,0.156113997101784,24.79,0.0,2.15112329869337,23.535166500000003,,0.473472175514026
4/6/1998,-60.3125,33.391999999999996,141.0,0.156113997101784,23.421999999999997,4.195404108,1.52315623099115,15.134848847999999,,0.813289725690549
5/6/1998,-60.3125,32.133,141.0,0.156113997101784,23.1,5.462261496,1.12787349733723,18.62509896,,0.845099814323282
6/5/1998,-60.3125,29.521,141.0,0.156113997101784,20.403,5.630491476,0.8054724460267241,15.1997661,,0.9225150540178771
7/5/1998,-60.3125,27.174,141.0,0.156113997101784,21.439,7.8517918367999995,1.02474379818446,18.96828984,,0.94139762497553
8/4/1998,-60.3125,30.897,141.0,0.156113997101784,22.465999999999998,11.14768188,1.19488962787068,20.36413242,,0.8849789132408861
9/3/1998,-60.3125,35.217,141.0,0.156113997101784,23.002,0.0,1.2834968211673001,15.693527088,,0.622908325855611
10/3/1998,-60.3125,35.321,141.0,0.156113997101784,22.748,1.3063433184,1.5280805216950601,18.70003044,,0.731415150223414
11/2/1998,-60.3125,32.751,141.0,0.156113997101784,22.322,9.09118872,1.7817250684967199,19.75494546,,0.8553689309518521
12/2/1998,-60.3125,35.731,141.0,0.156113997101784,23.164,0.286674372,1.7506524041587601,17.608496399999996,,0.7153120517475391
1/1/1999,-60.3125,32.921,141.0,0.156113997101784,22.054000000000002,2.0702361528,1.9924880356438797,19.8804348,,0.8043306549709069
1/31/1999,-60.3125,33.825,141.0,0.156113997101784,22.206999999999997,0.19226088,1.35216822822111,18.54989496,,0.675483801153619
3/2/1999,-60.3125,28.398000000000003,141.0,0.156113997101784,21.081,9.3572667864,1.3098647744197098,11.83111902,,0.9435378650250842
4/1/1999,-60.3125,28.506,141.0,0.156113997101784,21.951,6.976313892,1.2527162344330702,15.46037172,,0.9269515276605749
5/1/1999,-60.3125,27.820999999999998,141.0,0.156113997101784,22.144000000000002,5.11036056,1.00007818408694,14.27911902,,0.945636945211789
5/31/1999,-60.3125,23.658,141.0,0.156113997101784,20.701999999999998,20.4800603904,0.883714119523528,2.87032068,,0.979294948303961
6/30/1999,-60.3125,28.159000000000002,141.0,0.156113997101784,20.68,13.51661364,1.19869716004186,15.68042064,,0.936783335343713
7/30/1999,-60.3125,31.418000000000003,141.0,0.156113997101784,21.654,5.9944222224,0.9324284345151199,17.373993048,,0.8940906467121941
8/29/1999,-60.3125,31.16,141.0,0.156113997101784,21.054000000000002,4.549028256000001,1.03169593532133,26.968331808000002,,0.85395759593412
9/28/1999,-60.3125,30.894000000000002,141.0,0.156113997101784,21.921999999999997,19.1196425664,0.8560231058985791,18.87653934,,0.8890675926482611
10/28/1999,-60.3125,34.854,141.0,0.156113997101784,22.421,0.0,1.51796717669349,22.75165692,,0.628367931771558
11/27/1999,-60.3125,33.308,141.0,0.156113997101784,18.404,0.0,1.3765586405712,23.01097716,,0.674931348173448
12/27/1999,-60.3125,33.496,141.0,0.156113997101784,19.003,0.0034332264000000003,0.8598707225130241,20.327121899999998,,0.7445193854886651
1/26/2000,-60.3125,28.543000000000003,141.0,0.156113997101784,21.724,8.480072332799999,1.00300188361535,14.97166866,,0.9089505697427991
2/25/2000,-60.3125,34.455999999999996,141.0,0.156113997101784,19.9,2.2109976000000002,1.51801060818198,24.639973488000003,,0.699878073165601
3/26/2000,-60.3125,29.787,141.0,0.156113997101784,22.428,19.030394124,1.0815198113925202,17.340581699999998,,0.906478500112499
4/25/2000,-60.3125,24.999000000000002,141.0,0.156113997101784,22.072,7.745359176,0.874237740796898,4.86056106,,0.974714106544603
5/25/2000,-60.3125,27.166999999999998,141.0,0.156113997101784,19.578,17.095759344,0.9838203194479151,16.64662518,,0.9538968104406941
6/24/2000,-60.3125,29.326999999999998,141.0,0.156113997101784,18.831,7.58056626,0.812748906906983,19.7620272,,0.897203974954864
7/24/2000,-60.3125,30.385,141.0,0.156113997101784,18.16,3.014372916,0.903651999629153,14.65796286,,0.9118084846037661
8/23/2000,-60.3125,34.525999999999996,141.0,0.156113997101784,21.908,0.0,1.1676832025119699,9.123691392000001,,0.705016076870685
9/22/2000,-60.3125,33.93,141.0,0.156113997101784,18.705,0.0,1.0116785543187299,20.0929518,,0.6120743824623289
10/22/2000,-60.3125,34.08,141.0,0.156113997101784,21.78,1.6694064,1.36219228928843,17.59387086,,0.7023393149781479
11/21/2000,-60.3125,26.285,141.0,0.156113997101784,22.789,30.133440000000004,0.804431041545771,14.73974802,,0.9637141933903779
12/21/2000,-60.3125,31.404,141.0,0.156113997101784,21.453000000000003,3.611758824,1.35493085242854,21.92399676,,0.8806366482442741
1/20/2001,-60.3125,26.939,141.0,0.156113997101784,21.363000000000003,5.218504164,1.62346925220128,14.32456578,,0.8729958473845001
2/19/2001,-60.3125,31.463,141.0,0.156113997101784,22.756,10.5640436304,1.7258715503951498,14.36461974,,0.773209040031667
3/21/2001,-60.3125,33.143,141.0,0.156113997101784,21.494,0.37937167200000005,1.59189868892824,18.457315128,,0.6785735299448891
4/20/2001,-60.3125,36.786,141.0,0.156113997101784,22.682,4.803083999999999,1.23167115941867,23.53600908,,0.7767460993984391
5/20/2001,-60.3125,31.428,141.0,0.156113997101784,21.337,4.7481542999999995,1.4547300522348703,20.16714816,,0.8795609969041851
6/19/2001,-60.3125,25.55,141.0,0.156113997101784,17.557000000000002,4.109573052,0.823109234405391,11.2032045,,0.952586625047853
7/19/2001,-60.3125,32.466,141.0,0.156113997101784,17.754,0.120163104,1.59719024198536,23.006646,,0.7205058409876479
8/18/2001,-60.3125,35.858000000000004,141.0,0.156113997101784,21.881999999999998,0.006866452800000001,1.1936478815449199,21.9488643,,0.555789136277183
9/17/2001,-60.3125,39.245,141.0,0.156113997101784,20.215,0.0,1.2082290891776999,25.41897252,,0.486668893776566
10/17/2001,-60.3125,35.14,141.0,0.156113997101784,22.375,0.0,1.24945663812108,21.71187702,,0.5757021397010079
11/16/2001,-60.3125,37.66,141.0,0.156113997101784,23.54,4.212570816,0.974023229461467,15.621972768,,0.7487800496579771
12/16/2001,-60.3125,33.848,141.0,0.156113997101784,20.245,1.2205121184,1.28713287772205,9.54106488,,0.7498797865030559
1/15/2002,-60.3125,34.878,141.0,0.156113997101784,22.561999999999998,4.13532252,1.3860169176929298,17.55827568,,0.697357395826071
2/14/2002,-60.3125,36.129,141.0,0.156113997101784,23.763,0.084114144,2.0047910237360798,19.469867328,,0.529019790969015
3/16/2002,-60.3125,32.045,141.0,0.156113997101784,21.618000000000002,4.370497596,1.4978320100105802,18.590456808,,0.8784081796065419
