,Date,Elevation,Latitude,Longitude,Max Temperature,Min Temperature,Precipitation,Relative Humidity,Solar,Wind
1/6/1998,-48.75,30.511,19.0,-26.38330078125,21.147,0.0,2.49786755472134,29.81682936,,0.823981374005364
2/5/1998,-48.75,27.44,19.0,-26.38330078125,24.499000000000002,3.1568568264,2.14802267708845,5.0726234880000005,,0.8690857075125079
3/7/1998,-48.75,30.326,19.0,-26.38330078125,23.283,0.0,2.16192433870658,26.079469632,,0.8426808105313199
4/6/1998,-48.75,24.101,19.0,-26.38330078125,15.394,0.04119876,3.07346662443203,21.03119946,,0.812553339655114
5/6/1998,-48.75,20.574,19.0,-26.38330078125,14.647,0.02746584,3.25048970920322,16.55015904,,0.7839169866232499
6/5/1998,-48.75,18.949,19.0,-26.38330078125,11.324000000000002,0.0,2.4822082879776097,14.52206088,,0.8239760851680631
7/5/1998,-48.75,20.719,19.0,-26.38330078125,12.700999999999999,0.0,2.01587717713766,14.41884456,,0.8891947845388299
8/4/1998,-48.75,18.785,19.0,-26.38330078125,12.860999999999999,5.2013409192,1.80194398486406,5.762808288,,0.884510287620254
9/3/1998,-48.75,25.346999999999998,19.0,-26.38330078125,16.315,0.0240326064,2.4014784296493796,19.86350634,,0.827211295056272
10/3/1998,-48.75,20.085,19.0,-26.38330078125,17.921,3.5293578119999998,3.9059513109275095,6.93258552,,0.912776196264553
11/2/1998,-48.75,21.164,19.0,-26.38330078125,14.83,0.0102996792,3.13405818144517,21.48862842,,0.7198399888531228
12/2/1998,-48.75,26.374000000000002,19.0,-26.38330078125,17.581,0.0,2.94537158001905,31.380236100000005,,0.780138496875605
1/1/1999,-48.75,28.068,19.0,-26.38330078125,21.288,2.12859828,2.73034250964985,30.49948008,,0.7991610632800609
1/31/1999,-48.75,31.19,19.0,-26.38330078125,22.959,3.369714948,3.09922560893097,30.27454488,,0.7521533096918009
3/2/1999,-48.75,29.083000000000002,19.0,-26.38330078125,21.474,0.0,1.9097205119549001,27.127354032,,0.8448757493067379
4/1/1999,-48.75,24.883000000000003,19.0,-26.38330078125,20.16,6.475065552,2.9692611926114703,7.88253534,,0.8495395350380189
5/1/1999,-48.75,23.901,19.0,-26.38330078125,15.857000000000001,0.0,2.20853319265314,17.99465706,,0.870810380354698
5/31/1999,-48.75,16.778,19.0,-26.38330078125,9.507999999999981,0.0,2.4752037535025,11.57664366,,0.7349903468812041
6/30/1999,-48.75,17.389,19.0,-26.38330078125,11.747,0.0034332264000000003,3.25371210936135,14.52431412,,0.7040805186954209
7/30/1999,-48.75,23.244,19.0,-26.38330078125,16.037,11.3948784648,3.2112092121357,12.30148188,,0.867986245349324
8/29/1999,-48.75,22.319000000000003,19.0,-26.38330078125,15.745999999999999,0.157928508,1.7845146805496201,18.557831699999998,,0.868549724762307
9/28/1999,-48.75,23.086,19.0,-26.38330078125,16.781,0.0926971128,2.7693280787982406,18.251602272,,0.824927006060043
10/28/1999,-48.75,23.848000000000003,19.0,-26.38330078125,17.618,4.4013999384,2.4463480660883103,21.3474474,,0.90131459606294
11/27/1999,-48.75,26.906,19.0,-26.38330078125,18.727999999999998,0.662613192,2.72555741763874,30.85430202,,0.7575371501404771
12/27/1999,-48.75,30.131,19.0,-26.38330078125,21.129,0.0,2.1110579565170697,26.458199100000005,,0.8359900922191
1/26/2000,-48.75,25.475,19.0,-26.38330078125,20.475,36.962140751999996,5.252797397386571,12.74344236,,0.8119530443563271
2/25/2000,-48.75,27.46,19.0,-26.38330078125,19.984,0.0343323,2.38252316780528,23.48560836,,0.853719928571938
3/26/2000,-48.75,24.978,19.0,-26.38330078125,16.727,0.0892639584,2.3773940688479,19.10564928,,0.802009855235288
4/25/2000,-48.75,23.56,19.0,-26.38330078125,13.607000000000001,0.0,1.8707152471680502,19.79183322,,0.7729556920962919
5/25/2000,-48.75,23.581999999999997,19.0,-26.38330078125,17.487000000000002,0.0205993584,2.8988202321173198,14.59383804,,0.81069858101354
6/24/2000,-48.75,22.729,19.0,-26.38330078125,12.694,0.0,2.9102707872516205,14.51334168,,0.726696370255962
7/24/2000,-48.75,15.368,19.0,-26.38330078125,5.913000000000009,0.0,2.89899189015427,16.8632433,,0.647960231488429
8/23/2000,-48.75,25.921999999999997,19.0,-26.38330078125,14.629000000000001,0.0,1.84223013153063,19.965831299999998,,0.666625910498818
9/22/2000,-48.75,18.087,19.0,-26.38330078125,13.299000000000001,0.345039408,3.02455041371441,18.662293008,,0.8224503119229271
10/22/2000,-48.75,25.239,19.0,-26.38330078125,16.028,0.1270296,2.30372383710856,28.73480616,,0.8037225744459631
11/21/2000,-48.75,24.761,19.0,-26.38330078125,19.137999999999998,0.8411409287999999,3.07653010690024,17.484128100000003,,0.853238685783506
12/21/2000,-48.75,27.566999999999997,19.0,-26.38330078125,16.547,0.0,3.15450112366935,30.9954411,,0.7821020622874642
1/20/2001,-48.75,26.522,19.0,-26.38330078125,21.793000000000003,2.5835018328,3.57113693424518,17.44514784,,0.8492831432125909
2/19/2001,-48.75,27.02,19.0,-26.38330078125,23.671999999999997,3.3937458408,1.45683486835848,12.79051848,,0.860467103661375
3/21/2001,-48.75,28.213,19.0,-26.38330078125,21.949,1.6410813119999998,2.37311988054286,23.761851408000002,,0.8505454577505408
4/20/2001,-48.75,29.246,19.0,-26.38330078125,20.1,0.0,2.7954417983672704,19.629224100000002,,0.7096851368660941
5/20/2001,-48.75,20.978,19.0,-26.38330078125,13.915,0.082397448,1.6314734669679498,10.56785364,,0.822189593853607
6/19/2001,-48.75,15.856,19.0,-26.38330078125,14.162,37.8908208,4.979844499531981,0.62583732,,0.9158026105437951
7/19/2001,-48.75,23.139,19.0,-26.38330078125,16.552,4.20570864,2.7960220141625296,14.99400036,,0.861379840793317
8/18/2001,-48.75,22.266,19.0,-26.38330078125,13.879000000000001,0.0,2.18186902499271,18.81849564,,0.8526149621906601
9/17/2001,-48.75,17.85,19.0,-26.38330078125,10.054,0.044631972,4.12989025589435,16.70698152,,0.706169073047527
10/17/2001,-48.75,22.883000000000003,19.0,-26.38330078125,18.46,0.770759856,3.18628346512361,21.7597977,,0.8197710558101559
11/16/2001,-48.75,24.48,19.0,-26.38330078125,19.538,0.9235383840000001,3.16052249132074,23.84336412,,0.8271463366458149
12/16/2001,-48.75,24.892,19.0,-26.38330078125,18.912,4.3516152072,2.06037094908643,13.93211322,,0.8636239913537771
1/15/2002,-48.75,27.131999999999998,19.0,-26.38330078125,20.387999999999998,0.624847212,6.422388110294911,29.87324802,,0.7884162389515179
2/14/2002,-48.75,30.003,19.0,-26.38330078125,20.529,21.964102524,1.5885014790599499,27.539715168,,0.818775639831422
3/16/2002,-48.75,30.872,19.0,-26.38330078125,22.726,0.101280276,2.4243846243346403,25.34484114,,0.808961297321244
4/15/2002,-48.75,26.621,19.0,-26.38330078125,22.500999999999998,0.535583592,1.77785609394681,16.22205162,,0.864817145427756
5/15/2002,-48.75,27.480999999999998,19.0,-26.38330078125,19.365,0.0,2.3864180588221497,10.433253599999999,,0.7914582945413929
6/14/2002,-48.75,19.496,19.0,-26.38330078125,13.895,7.323075432,3.69778321430342,2.926458648,,0.908963260935774
7/14/2002,-48.75,18.31,19.0,-26.38330078125,10.112,0.0,2.05069592998711,15.428413800000001,,0.7377007533749509
8/13/2002,-48.75,22.25,19.0,-26.38330078125,14.3,0.0034332264000000003,1.75188229995157,4.205925072,,0.7498873234153521
9/12/2002,-48.75,25.921999999999997,19.0,-26.38330078125,17.292,9.000188892,2.75503834293351,17.73511596,,0.834403374388537
10/12/2002,-48.75,27.275,19.0,-26.38330078125,19.117,0.41370426,1.8772963493343502,13.6405125,,0.864566315016871
11/11/2002,-48.75,25.635,19.0,-26.38330078125,18.248,0.12702945599999999,3.55636801664763,30.82155246,,0.617100402087737
12/11/2002,-48.75,23.897,19.0,-26.38330078125,20.325,1.68571422,2.7159551408423104,13.06985832,,0.8479080277417891
1/10/2003,-48.75,28.875,19.0,-26.38330078125,21.309,2.08397052,3.02077886557696,19.46255922,,0.834459870927131
2/9/2003,-48.75,30.846,19.0,-26.38330078125,23.171999999999997,3.4658438256,1.4239027776427702,25.31486412,,0.865370921789062
3/11/2003,-48.75,30.618000000000002,19.0,-26.38330078125,22.414,1.9088744975999998,2.25060693481098,21.41864496,,0.8541872303788229
4/10/2003,-48.75,22.987,19.0,-26.38330078125,19.206,0.5613329376,2.3242998194725897,6.68508804,,0.8313328062516411
