"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","-45","-5.151780128479","80","35.228","19.197","0.0343322856","1.15907111413605","0.682693427917426","23.65070958",
"1/2/1979","-45","-5.151780128479","80","29.97","21.006","1.4934546792","1.7863737427222","0.794987801556082","11.56466448",
"1/3/1979","-45","-5.151780128479","80","33.946","19.096","0.5287166064","1.17785357915085","0.746296893194204","21.89418948",
"1/4/1979","-45","-5.151780128479","80","29.185","19.064","0.308990844","1.47303367889156","0.809498003593723","11.04795",
"1/5/1979","-45","-5.151780128479","80","29.926","20.969","5.6579561208","1.55433521439089","0.871224717214668","21.6259884",
"1/6/1979","-45","-5.151780128479","80","26.824","22.512","6.3634884264","1.4370131932187","0.914705475933575","17.07485292",
"1/7/1979","-45","-5.151780128479","80","26.582","20.341","7.96679928","1.6523168096131","0.931424528578725","19.277838",
"1/8/1979","-45","-5.151780128479","80","30.314","20.502","3.0349724688","1.73533056733941","0.84336875144119","22.17279636",
"1/9/1979","-45","-5.151780128479","80","33.081","20.775","1.673698176","2.24837029894676","0.735066676221508","26.20248372",
"1/10/1979","-45","-5.151780128479","80","33.231","22.448","2.55603564","1.34930225950524","0.748006013731473","19.43212284",
"1/11/1979","-45","-5.151780128479","80","27.849","20.852","4.714681068","1.22122086970893","0.89026455994088","11.36778948",
"1/12/1979","-45","-5.151780128479","80","28.546","21.533","6.59437632","0.939360905730658","0.923073943704591","13.18314222",
"1/13/1979","-45","-5.151780128479","80","31.201","20.481","6.009862536","1.39607547658724","0.861616651613311","21.05876484",
"1/14/1979","-45","-5.151780128479","80","30.053","21.48","2.022172668","1.37978351902513","0.880414933286141","7.57214766",
"1/15/1979","-45","-5.151780128479","80","28.038","21.478","8.2860908112","1.41687346405965","0.890425082990883","7.69922118",
"1/16/1979","-45","-5.151780128479","80","23.918","21.921","42.70340556","0.886189970297813","0.972913526638016","2.54452284",
"1/17/1979","-45","-5.151780128479","80","25.66","20.803","14.944835484","1.08845447793039","0.948202234363137","7.67109708",
"1/18/1979","-45","-5.151780128479","80","23.241","20.748","13.38015096","1.14990424692592","0.967756475150711","3.29911668",
"1/19/1979","-45","-5.151780128479","80","25.395","19.003","33.2593938","0.995452250522792","0.956927777909141","5.60599056",
"1/20/1979","-45","-5.151780128479","80","30.266","19.297","1.596450672","1.39830407547049","0.841795767876402","27.27697428",
"1/21/1979","-45","-5.151780128479","80","29.406","20.978","4.2022691064","1.27886943751538","0.906386051538052","23.205032928",
"1/22/1979","-45","-5.151780128479","80","28.888","21.258","0.803375496","0.913981262142851","0.873281995910411","14.62258314",
"1/23/1979","-45","-5.151780128479","80","27.683","20.022","13.02394932","1.33784402564884","0.926964129552165","21.6477585",
"1/24/1979","-45","-5.151780128479","80","26.959","22.241","20.5195387464","1.17292677731019","0.954008944640209","15.14222262",
"1/25/1979","-45","-5.151780128479","80","27.187","22.143","9.8902692","0.958696473343854","0.951295594526081","15.6157848",
"1/26/1979","-45","-5.151780128479","80","26.985","22.012","10.46190024","1.02322197341843","0.950756107886795","11.204158068",
"1/27/1979","-45","-5.151780128479","80","27.092","22.406","8.761596732","1.2909083726889","0.945995867384573","23.18456556",
"1/28/1979","-45","-5.151780128479","80","29.032","21.164","101.78323668","1.34671422260957","0.901755080097726","16.12468332",
"1/29/1979","-45","-5.151780128479","80","28.686","20.762","5.751513216","0.821465641307916","0.92910025694896","16.44328296",
"1/30/1979","-45","-5.151780128479","80","27.729","22.513","8.171082468","1.57063967597358","0.919142757377832","13.8873825",
"1/31/1979","-45","-5.151780128479","80","29.294","21.49","0.4652020872","1.04409892412949","0.872927449344426","17.21598354",
"2/1/1979","-45","-5.151780128479","80","26.867","22.531","12.12100254","1.4095441001485","0.940889475907956","16.15100922",
"2/2/1979","-45","-5.151780128479","80","29.978","22.738","5.69743992","1.39706551671232","0.888604827824242","25.88495634",
"2/3/1979","-45","-5.151780128479","80","29.838","20.74","2.13976008","1.47733611521003","0.847575881503396","16.3483353",
"2/4/1979","-45","-5.151780128479","80","28.648","22.38","13.8710954808","1.5795699089066","0.921444323944516","15.53951538",
"2/5/1979","-45","-5.151780128479","80","29.037","22.591","3.757670676","0.690710304286195","0.914431531516972","14.8796469",
"2/6/1979","-45","-5.151780128479","80","26.066","21.984","3.810024468","1.30599596962442","0.946200555600285","11.050086312",
"2/7/1979","-45","-5.151780128479","80","24.656","21.572","1.7801287776","1.24003938781496","0.959722175543446","6.057394992",
