,Date,Elevation,Latitude,Longitude,Max Temperature,Min Temperature,Precipitation,Relative Humidity,Solar,Wind
1/6/1998,-58.75,33.509,96.0,-1.7172600030899001,22.853,5.8622321448,1.0689047401720602,17.14466214,,0.7539767551795329
2/5/1998,-58.75,35.231,96.0,-1.7172600030899001,23.697,13.2762886056,1.3067899573961002,12.309363000000001,,0.762761055563961
3/7/1998,-58.75,36.686,96.0,-1.7172600030899001,23.484,0.0,1.7120003311928302,20.80789632,,0.577567742304928
4/6/1998,-58.75,28.925,96.0,-1.7172600030899001,24.185,10.725397164,1.3167133540423102,19.0041768,,0.950575422260581
5/6/1998,-58.75,27.217,96.0,-1.7172600030899001,23.011999999999997,5.767823772000001,0.731754290584677,12.22565976,,0.9631694817856121
6/5/1998,-58.75,29.268,96.0,-1.7172600030899001,19.980999999999998,1.8058771944,0.511711314829986,14.89308264,,0.9107758836275871
7/5/1998,-58.75,30.206999999999997,96.0,-1.7172600030899001,20.354,2.9079450000000002,1.16148543524511,22.7607723,,0.793128292445511
8/4/1998,-58.75,34.391,96.0,-1.7172600030899001,24.267,0.0034332264000000003,1.2030830851648,11.90475396,,0.633611595013422
9/3/1998,-58.75,37.501999999999995,96.0,-1.7172600030899001,24.125,0.269508132,1.4968359794465,25.08654384,,0.532768499823216
10/3/1998,-58.75,38.635999999999996,96.0,-1.7172600030899001,21.674,0.032615676,1.45896842519025,20.46583188,,0.5360118596659721
11/2/1998,-58.75,31.199,96.0,-1.7172600030899001,22.886999999999997,8.50066812,1.5584835442141298,17.2320228,,0.8494214947310649
12/2/1998,-58.75,32.598,96.0,-1.7172600030899001,22.124000000000002,2.7259812,1.75921936274505,25.58643876,,0.7668736194592171
1/1/1999,-58.75,34.229,96.0,-1.7172600030899001,22.948,19.844050212,1.5400629250334799,17.17261992,,0.79929172051924
1/31/1999,-58.75,34.704,96.0,-1.7172600030899001,22.377,2.5989528312,1.19843480794962,12.8802924,,0.757931110654754
3/2/1999,-58.75,23.476999999999997,96.0,-1.7172600030899001,21.217,22.8361170384,0.5627065202639521,2.9767500719999997,,0.9827249249698778
4/1/1999,-58.75,29.243000000000002,96.0,-1.7172600030899001,22.741,4.971317688,1.0096440481932099,13.4386299,,0.9294060162709871
5/1/1999,-58.75,25.865,96.0,-1.7172600030899001,22.673000000000002,97.4692990584,0.8559526775383169,12.95206722,,0.973845734590884
5/31/1999,-58.75,27.035,96.0,-1.7172600030899001,20.422,2.0719521144,0.962982883546241,13.43126232,,0.936111867568819
6/30/1999,-58.75,29.752,96.0,-1.7172600030899001,21.346,1.10034972,1.4616160791013602,22.38238098,,0.831872423434761
7/30/1999,-58.75,35.247,96.0,-1.7172600030899001,18.592,0.0,1.1320456168272701,24.85799928,,0.5322120780362689
8/29/1999,-58.75,34.919000000000004,96.0,-1.7172600030899001,20.939,0.317573316,1.1466071709341399,14.492874528,,0.647355690124484
