"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","-48.75","-27.0077991485596","167","25.669","21.355","2.1955464792","3.91434693611122","0.836963365894157","19.78458642",
"1/2/1979","-48.75","-27.0077991485596","167","25.892","19.149","0","2.55539428625741","0.81469700412903","26.34558822",
"1/3/1979","-48.75","-27.0077991485596","167","27.752","20.45","1.94664024","2.19359464942752","0.857869012667262","18.83756178",
"1/4/1979","-48.75","-27.0077991485596","167","21.712","18.722","2.277945828","3.55712264291421","0.849650305195629","3.84930072",
"1/5/1979","-48.75","-27.0077991485596","167","20.992","17.418","1.2084966","2.42433854512758","0.810574965314317","6.58321776",
"1/6/1979","-48.75","-27.0077991485596","167","19.486","17.343","1.807594308","2.58895303201062","0.813509961320332","5.85337194",
"1/7/1979","-48.75","-27.0077991485596","167","21.989","14.799","3.222083952","2.40579863364652","0.807348875651833","13.48301214",
"1/8/1979","-48.75","-27.0077991485596","167","23.006","17.433","7.85522376","3.63004459647297","0.815346286260283","27.013434408",
"1/9/1979","-48.75","-27.0077991485596","167","24.051","16.497","1.193047272","2.57870945896272","0.752914238544156","25.094642112",
"1/10/1979","-48.75","-27.0077991485596","167","24.33","17.057","0.345039372","2.55400621704663","0.756372057583103","28.9185759",
"1/11/1979","-48.75","-27.0077991485596","167","24.185","17.543","0.527000472","3.4119083980839","0.80015183578661","27.38789442",
"1/12/1979","-48.75","-27.0077991485596","167","24.964","19.078","2.397251268","3.18292166857186","0.780501278869476","28.9987884",
"1/13/1979","-48.75","-27.0077991485596","167","22.857","17.35","2.777480964","2.49137684603113","0.823986760097783","12.61265418",
"1/14/1979","-48.75","-27.0077991485596","167","24.818","16.131","0.9578706264","2.48400694898797","0.756996358901356","31.47351048",
"1/15/1979","-48.75","-27.0077991485596","167","25.31","17.026","0.0034332264","2.62014826350222","0.760180497073802","32.0326839",
"1/16/1979","-48.75","-27.0077991485596","167","23.378","16.284","0.7510185","2.23985424855076","0.804587483340969","12.41774442",
